"LOA DATE",PRODUCT,MODEL,"PRIMARY VIOLATION",CITATION,"ACTION REQUESTED",FIRM,"ADDRESS 1","ADDRESS 2","FOREIGN MFG","LOT SIZE",COUNTRY
"February 2016","PUSH TOY FISH",YSSP004,"Small Parts","16 CFR 1501","Stop Sale and Correct Future Production","YOUNG STAR TOYS & GIFTS, INC.","30 S CURTIS AVE STE D","ALHAMBRA, CA 91801","TAI FENG TRADING CO",411,CHINA
"February 2016","PUSH TOY TURTLE",YSSP005,"Small Parts","16 CFR 1501","Stop Sale and Correct Future Production","YOUNG STAR TOYS & GIFTS, INC.","30 S CURTIS AVE STE D","ALHAMBRA, CA 91801","TAI FENG TRADING CO",720,CHINA
"February 2016","DRAIN COVERS",,"Failure to install covers that meet ASME/ANSI","Sec. 1404(c)(1)(A)(i)","Correct Future Production","LA QUINTA INN AND SUITES","20570 W 151ST STREET","OLATHE, KS 66061",,0,
"February 2016","CHILDREN'S ""BLUE/BROWN STRIPE",359,"Tracking Label Violation","15 U.S.C. ? 2063(a)(5)","Stop Sale and Correct Future Production","BANANA SPLIT","417 APPLE TREE WAY","BUFORD, GA 30518","THAI TRANG TRADING SERVICE IMPORT EXPORT CO LTD",50,VIETNAM
"February 2016","CHILDREN'S ""BLUE/BROWN STRIPE",359,"Tracking Label Violation","15 U.S.C. ? 2063(a)(5)","Stop Sale and Correct Future Production","BANANA SPLIT","417 APPLE TREE WAY","BUFORD, GA 30518","THAI TRANG TRADING SERVICE IMPORT EXPORT CO LTD",56,VIETNAM
"February 2016","DRAIN COVER",POOL,"Failure to install covers that meet ASME/ANSI","Sec. 1404(c)(1)(A)(i)","Correct Future Production","TROPICAL FRUIT GARDENS LLC POOL","4001 GROVELAND AVENUE","SARASOTA, FL 34231",,1,
"February 2016","EQUALIZER LINE COVER - SPA",,"Failure to install covers that meet ASME/ANSI","Sec. 1404(c)(1)(A)(i)","Correct Future Production","BEST WESTERN PLUS- LAS VEGAS WEST","8669 W SAHARA AVE","LAS VEGAS, NV 89117",,0,
"February 2016",SPA,,"Failure of secondary back up system","Sec. 1404(c)(1)(B)","Correct Future Production","FAIRFIELD INN AND SUITES","810 EXPO DRIVE","SMYRNA, TN 37167",,1,
"February 2016",SPA,,"Failure of secondary back up system","Sec. 1404(c)(1)(B)","Correct Future Production","HOLIDAY INN EXPRESS SUITES","2565 HIGHWOOD BLVD","SMYRNA, TN 37167",,1,
"February 2016","MONKEY GLOCKENSPIEL",3730,"Lead-in-Paint Toy/Children's Product/CPSA","16 CFR 1303","Consumer Level Recall","HOHNER, INC.USA","1000 TECHNOLOGY PARK DRIVE","GLEN ALLEN, VA 23059-4500","HITAISHI KK MANUFACTURING COMPANY PRIVATE LIMITED",90,INDIA
"February 2016","MAGIC ELF CASTLE",42139,"Misbranded Toys/Games w/Small Parts","16 CFR 1500.19","Correct Future Production","SCHLEICH USA, INC.","10000 TWIN LAKES PKWY., STE. A","CHARLOTTE, NC 28269","SCHLEICH GMBH",230,GERMANY
"February 2016","WILD LIFE JUNGLE SET",41403,"Misbranded Toys/Games w/Small Parts","16 CFR 1500.19","Correct Future Production","SCHLEICH USA, INC.","10000 TWIN LAKES PKWY., STE. A","CHARLOTTE, NC 28269","SCHLEICH GMBH",288,GERMANY
"February 2016","WILD LIFE CAVE PLAYSET",42256,"Misbranded Toys/Games w/Small Parts","16 CFR 1500.19","Correct Future Production","SCHLEICH USA, INC.","10000 TWIN LAKES PKWY., STE. A","CHARLOTTE, NC 28269","SCHLEICH GMBH",62,GERMANY
"February 2016","HEALING SET, LARGE",42172,"Misbranded Toys/Games w/Small Parts","16 CFR 1500.19","Correct Future Production","SCHLEICH USA, INC.","10000 TWIN LAKES PKWY., STE. A","CHARLOTTE, NC 28269","SCHLEICH GMBH",48,GERMANY
"February 2016","UNICORN & PEGASUS FEED SET",42173,"Misbranded Toys/Games w/Small Parts","16 CFR 1500.19","Correct Future Production","SCHLEICH USA, INC.","10000 TWIN LAKES PKWY., STE. A","CHARLOTTE, NC 28269","SCHLEICH GMBH",240,GERMANY
"February 2016","GUEST HOUSE FOR ELF VISITORS",42175,"Misbranded Toys/Games w/Small Parts","16 CFR 1500.19","Correct Future Production","SCHLEICH USA, INC.","10000 TWIN LAKES PKWY., STE. A","CHARLOTTE, NC 28269","SCHLEICH GMBH",40,GERMANY
"February 2016","TREAT SET",42197,"Misbranded Toys/Games w/Small Parts","16 CFR 1500.19","Correct Future Production","SCHLEICH USA, INC.","10000 TWIN LAKES PKWY., STE. A","CHARLOTTE, NC 28269","SCHLEICH GMBH",756,GERMANY
"February 2016","TREAT SET",42197,"Misbranded Toys/Games w/Small Parts","16 CFR 1500.19","Correct Future Production","SCHLEICH USA, INC.","10000 TWIN LAKES PKWY., STE. A","CHARLOTTE, NC 28269","SCHLEICH GMBH",400,GERMANY
"February 2016","CANDLE LIGHTERS",,"MP Lighter Certificate of Compliance","16 CFR1212.12(b)","Stop Sale and Correct Future Production","NEST CASA","1550 BISCAYNE BLVD SUITE 3A","MIAMI, FL 33132","BAOBAB COLLECTION SA",44,CHINA
"February 2016","BICYCLE HELMET","X000P13S8V, X00","Bicycle Helmet Labeling","16 CFR 1203.6 and .34","Correct Future Production","IMAGESTORE US INC","7706 18TH AVE","BROOKLYN, NY 11214-1110","GUANGZHOU MAMBATE INFORMATION TECHNOLOGY CO. LTD",1120,CHINA
"February 2016","CHILDREN'S SCOOTERS",SC0032PK,"Tracking Label Violation","15 U.S.C. ? 2063(a)(5)","Correct Future Production","GREEN TUNNEL INTERNATIONAL, LLC","6001 W MARKET ST","GREENSBORO, NC 27409",,714,"HONG KONG"
"February 2016","LONG SLEEVE ENGLISH COTTON DRE",JULIA,"Sleepwear Flammability Failure","16 CFR 1615/16","Distribution Level Recall","JACARANDA LIVING",,,,6,CHINA
"January 2016","ASSURED BURN RELIEF GEL",20G,"Lidocaine Packaging","16 CFR 1700.14(a)(23)","Consumer Level Recall","DOLLAR TREE DISTRIBUTION, INC. (VA)","500 VOLVO PARKWAY","CHESAPEAKE, VA 23320",,324720,CHINA
"January 2016",PURSE,"MY LITTLE PONY","Lead in Children's Product / FHSA","16 CFR 1500","Stop Sale and Correct Future Production","CANAL TOYS LTD",,"WESTBOROUGH, MA 015813941","CHOICE PERFECT INTERNATIONAL LTD",1020,CHINA
"January 2016",PURSE,"MY LITTLE PONY","Lead in Children's Product / FHSA","16 CFR 1500","Stop Sale and Correct Future Production","CANAL TOYS LTD","1700 W. PARK DR., STE 120","WESTBOROUGH, MA 015813941","CHOICE PERFECT INTERNATIONAL LTD",1020,CHINA
"January 2016",PURSE,"MY LITTLE PONY","Lead in Children's Product / FHSA","16 CFR 1500","Stop Sale and Correct Future Production","CANAL TOYS LTD","1700 W. PARK DR., STE 120","WESTBOROUGH, MA 015813941","CHOICE PERFECT INTERNATIONAL LTD",852,CHINA
"January 2016",PURSE,"MY LITTLE PONY","Lead in Children's Product / FHSA","16 CFR 1500","Stop Sale and Correct Future Production","CANAL TOYS LTD","1700 W. PARK DR., STE 120","WESTBOROUGH, MA 015813941","CHOICE PERFECT INTERNATIONAL LTD",1008,CHINA
"January 2016","BATTLE TANKS",HC209010,"Lead-in-Paint Toy/Children's Product/CPSA","16 CFR 1303","Stop Sale and Correct Future Production","SHANY ENTERPRISES","10621 HARWIN","HOUSTON, TX 77036-1536","H&C INDUSTRY CO LTD",72,CHINA
"January 2016","DRAIN COVER",POOL,"Failure to install covers that meet ASME/ANSI","Sec. 1404(c)(1)(A)(i)","Correct Future Production","HOLIDAY INN - SUNBURY","7301 STATE ROUTE 37 EAST","SUNBURY, OH 43074",,1,
"January 2016","STAR JERSEY PANT",LP15P,"Sleepwear Flammability Failure","16 CFR 1615/16","Distribution Level Recall","CONFETTI & FRIENDS","115 TOLEDO STREET","FARMINGDALE, NY 11735",,6,CHINA
"January 2016","STAR JERSEY PANT",LP15P,"Sleepwear Flammability Failure","16 CFR 1615/16","Distribution Level Recall","CONFETTI & FRIENDS","115 TOLEDO STREET","FARMINGDALE, NY 11735",,6,CHINA
"January 2016","CHILD'S VEST",,"Tracking Label Violation","15 U.S.C. ? 2063(a)(5)","Stop Sale and Correct Future Production","MEXICAN ARTS IMPORTS II","340 NORTH 24TH STREET","PHOENIX, AZ 85006","JORGE GUADALUPE ALVAREZ JACOBO",896,MEXICO
"January 2016","POOL AND SPA DRAIN COVERS",,"Failure of secondary back up system","Sec. 1404(c)(1)(B)","Correct Future Production","BEST WESTERN BEACH FRONT INN","16008 BOAT BASIN ROAD","BROOKINGS, OR 97415","ANDERSON POOL WORKS",0,
"January 2016","DRAIN COVER",,"Failure to install covers that meet ASME/ANSI","Sec. 1404(c)(1)(A)(i)","Correct Future Production","BEST WESTERN TERRITORIAL TRAIL","2323 TERRITORIAL TRAIL","GUTHRIE, OK 73044",,0,
"January 2016","CHILDREN'S PAJAMA SET","S15-CPJ-FG 5","Exceeds Tight Fitting Dimensions","16 CFR 1615/16","Stop Sale and Correct Future Production","LUCKY AND ME INC.","34 MOUNTAIN VILLAGE ROAD","WINDHAM, NH 03087","YOUNG BRAND APPAREL PRIVATE LTD",149,INDONESIA
"January 2016","PAPABEAR CHILDRENS TWO PIECE P","SANTA ON SKIS","Other Children's Sleepwear","16 CFR 1615/16","Stop Sale and Correct Future Production","CINDY BRIEST EBAY SELLER","9600 9TH AVE NW APT. 302","SEATTLE, WA 98117",,1,CHINA
"January 2016","VAENAIT BABY BOYS GIRLS SLEEPS",,"Sleepwear Policy","16 CFR 1615/16","Correct Future Production","VAENAIT BABY","209-HO, JOEUN PLAZA, 1813, JUN","GOYANG-SI, GYEONGGI-DO 410-315",,6,CHINA
"January 2016","VAENAIT BABY BOYS GIRLS SLEEPS",,"Sleepwear Policy","16 CFR 1615/16","Stop Sale and Correct Future Production","VAENAIT BABY","209-HO, JOEUN PLAZA, 1813, JUN","GOYANG-SI, GYEONGGI-DO 410-315","KOREA POST",6,CHINA
"January 2016","PLASTIC FRICTION DUCK",YS20286-2,"Small Parts","16 CFR 1501","Stop Sale and Correct Future Production","YOUNG STAR TOYS & GIFTS, INC.","30 S CURTIS AVE STE D","ALHAMBRA, CA 91801","SHANTOU JIEQI TOYS INDUSTRIAL CO., LTD",1800,CHINA
"January 2016","PLASTIC FRICTION CHICKEN",YS20286-1,"Small Parts","16 CFR 1501","Stop Sale and Correct Future Production","YOUNG STAR TOYS & GIFTS, INC.","30 S CURTIS AVE STE D","ALHAMBRA, CA 91801","SHANTOU JIEQI TOYS INDUSTRIAL CO., LTD",1800,CHINA
"January 2016","PLASTIC FRICTION HORSE",YS616,"Small Parts","16 CFR 1501","Stop Sale and Correct Future Production","YOUNG STAR TOYS & GIFTS, INC.","30 S CURTIS AVE STE D","ALHAMBRA, CA 91801","SHANTOU JIEQI TOYS INDUSTRIAL CO., LTD",360,CHINA
"January 2016","PLASTIC FRICTION FISH",YS616,"Small Parts","16 CFR 1501","Stop Sale and Correct Future Production","YOUNG STAR TOYS & GIFTS, INC.","30 S CURTIS AVE STE D","ALHAMBRA, CA 91801","SHANTOU JIEQI TOYS INDUSTRIAL CO., LTD",300,CHINA
"January 2016","PLASTIC FRICTION TURTLE",YS327,"Small Parts","16 CFR 1501","Stop Sale and Correct Future Production","YOUNG STAR TOYS & GIFTS, INC.","30 S CURTIS AVE STE D","ALHAMBRA, CA 91801","SHANTOU JIEQI TOYS INDUSTRIAL CO., LTD",300,CHINA
"January 2016","PLASTIC FRICTION GOLD FISH",YS328,"Small Parts","16 CFR 1501","Stop Sale and Correct Future Production","YOUNG STAR TOYS & GIFTS, INC.","30 S CURTIS AVE STE D","ALHAMBRA, CA 91801","SHANTOU JIEQI TOYS INDUSTRIAL CO., LTD",300,CHINA
"January 2016","PLASTIC FRICTION LOBSTER",YS348,"Small Parts","16 CFR 1501","Stop Sale and Correct Future Production","YOUNG STAR TOYS & GIFTS, INC.","30 S CURTIS AVE STE D","ALHAMBRA, CA 91801","SHANTOU JIEQI TOYS INDUSTRIAL CO., LTD",300,CHINA
"January 2016","PLASTIC FRICTION AIR PLANE",YS355,"Tracking Label Violation","15 U.S.C. ? 2063(a)(5)","Stop Sale and Correct Future Production","YOUNG STAR TOYS & GIFTS, INC.","30 S CURTIS AVE STE D","ALHAMBRA, CA 91801","SHANTOU JIEQI TOYS INDUSTRIAL CO., LTD",300,CHINA
"January 2016","PLASTIC FRICTION DOLPHIN",YS323-2,"Small Parts","16 CFR 1501","Stop Sale and Correct Future Production","YOUNG STAR TOYS & GIFTS, INC.","30 S CURTIS AVE STE D","ALHAMBRA, CA 91801","SHANTOU JIEQI TOYS INDUSTRIAL CO., LTD",300,CHINA
"January 2016","PLASTIC FRICTION GOLD FISH",YS326,"Small Parts","16 CFR 1501","Stop Sale and Correct Future Production","YOUNG STAR TOYS & GIFTS, INC.","30 S CURTIS AVE STE D","ALHAMBRA, CA 91801","SHANTOU JIEQI TOYS INDUSTRIAL CO., LTD",360,CHINA
"January 2016","PLASTIC FRICTION DOLPHIN",YS329,"Small Parts","16 CFR 1501","Stop Sale and Correct Future Production","YOUNG STAR TOYS & GIFTS, INC.","30 S CURTIS AVE STE D","ALHAMBRA, CA 91801","SHANTOU JIEQI TOYS INDUSTRIAL CO., LTD",300,CHINA
"January 2016","PLASTIC FRICTION GIRAFFE",YS331,"Small Parts","16 CFR 1501","Stop Sale and Correct Future Production","YOUNG STAR TOYS & GIFTS, INC.","30 S CURTIS AVE STE D","ALHAMBRA, CA 91801","SHANTOU JIEQI TOYS INDUSTRIAL CO., LTD",360,CHINA
"January 2016","PLASTIC FRICTION TRAIN",YS333,"Small Parts","16 CFR 1501","Stop Sale and Correct Future Production","YOUNG STAR TOYS & GIFTS, INC.","30 S CURTIS AVE STE D","ALHAMBRA, CA 91801","SHANTOU JIEQI TOYS INDUSTRIAL CO., LTD",360,CHINA
"January 2016","PLASTIC FRICTION CAT",YS313-1,"Small Parts","16 CFR 1501","Stop Sale and Correct Future Production","YOUNG STAR TOYS & GIFTS, INC.","30 S CURTIS AVE STE D","ALHAMBRA, CA 91801","SHANTOU JIEQI TOYS INDUSTRIAL CO., LTD",360,CHINA
"January 2016","PLASTIC FRICTION DOG",YS313-2,"ASTM Battery - Operated Toy","15 U.S.C. ? 2058(b)(1)","Stop Sale and Correct Future Production","YOUNG STAR TOYS & GIFTS, INC.","30 S CURTIS AVE STE D","ALHAMBRA, CA 91801","SHANTOU JIEQI TOYS INDUSTRIAL CO., LTD",360,CHINA
"January 2016","PLASTIC FRICTION MONKEY",YS337,"Tracking Label Violation","15 U.S.C. ? 2063(a)(5)","Stop Sale and Correct Future Production","YOUNG STAR TOYS & GIFTS, INC.","30 S CURTIS AVE STE D","ALHAMBRA, CA 91801","SHANTOU JIEQI TOYS INDUSTRIAL CO., LTD",300,CHINA
"January 2016","PLASTIC FRICTION BEAR",YS338,"Small Parts","16 CFR 1501","Stop Sale and Correct Future Production","YOUNG STAR TOYS & GIFTS, INC.","30 S CURTIS AVE STE D","ALHAMBRA, CA 91801","SHANTOU JIEQI TOYS INDUSTRIAL CO., LTD",300,CHINA
"January 2016","PLASTIC FRICTION BUNNY",YS339,"Small Parts","16 CFR 1501","Stop Sale and Correct Future Production","YOUNG STAR TOYS & GIFTS, INC.","30 S CURTIS AVE STE D","ALHAMBRA, CA 91801","SHANTOU JIEQI TOYS INDUSTRIAL CO., LTD",300,CHINA
"January 2016","PLASTIC FRICTION SHARK",YS343,"Small Parts","16 CFR 1501","Stop Sale and Correct Future Production","YOUNG STAR TOYS & GIFTS, INC.","30 S CURTIS AVE STE D","ALHAMBRA, CA 91801","SHANTOU JIEQI TOYS INDUSTRIAL CO., LTD",360,CHINA
"January 2016","PLASTIC FRICTION MONKEY AIRPLA",YS344,"Small Parts","16 CFR 1501","Stop Sale and Correct Future Production","YOUNG STAR TOYS & GIFTS, INC.","30 S CURTIS AVE STE D","ALHAMBRA, CA 91801","SHANTOU JIEQI TOYS INDUSTRIAL CO., LTD",300,CHINA
"January 2016","PLASTIC FRICTION GOOSE",YS345,"Tracking Label Violation","15 U.S.C. ? 2063(a)(5)","Stop Sale and Correct Future Production","YOUNG STAR TOYS & GIFTS, INC.","30 S CURTIS AVE STE D","ALHAMBRA, CA 91801","SHANTOU JIEQI TOYS INDUSTRIAL CO., LTD",240,CHINA
"January 2016","PLASTIC FRICTION CAR",YS346,"Small Parts","16 CFR 1501","Stop Sale and Correct Future Production","YOUNG STAR TOYS & GIFTS, INC.","30 S CURTIS AVE STE D","ALHAMBRA, CA 91801","SHANTOU JIEQI TOYS INDUSTRIAL CO., LTD",300,CHINA
"January 2016","PLASTIC FRICTION SEA HORSE",YS350,"Small Parts","16 CFR 1501","Stop Sale and Correct Future Production","YOUNG STAR TOYS & GIFTS, INC.","30 S CURTIS AVE STE D","ALHAMBRA, CA 91801","SHANTOU JIEQI TOYS INDUSTRIAL CO., LTD",240,CHINA
"January 2016","PLASTIC FRICTION CRAB",YS351,"Small Parts","16 CFR 1501","Stop Sale and Correct Future Production","YOUNG STAR TOYS & GIFTS, INC.","30 S CURTIS AVE STE D","ALHAMBRA, CA 91801","SHANTOU JIEQI TOYS INDUSTRIAL CO., LTD",300,CHINA
"January 2016","PLASTIC FRICTION SPIDER",YS352,"Small Parts","16 CFR 1501","Stop Sale and Correct Future Production","YOUNG STAR TOYS & GIFTS, INC.","30 S CURTIS AVE STE D","ALHAMBRA, CA 91801","SHANTOU JIEQI TOYS INDUSTRIAL CO., LTD",240,CHINA
"January 2016","PLASTIC FRICTION BEE",YS353,"Tracking Label Violation","15 U.S.C. ? 2063(a)(5)","Stop Sale and Correct Future Production","YOUNG STAR TOYS & GIFTS, INC.","30 S CURTIS AVE STE D","ALHAMBRA, CA 91801","SHANTOU JIEQI TOYS INDUSTRIAL CO., LTD",420,CHINA
"January 2016","PLASTIC FRICTION RAIN DEER",YS354,"Small Parts","16 CFR 1501","Stop Sale and Correct Future Production","YOUNG STAR TOYS & GIFTS, INC.","30 S CURTIS AVE STE D","ALHAMBRA, CA 91801","SHANTOU JIEQI TOYS INDUSTRIAL CO., LTD",240,CHINA
"January 2016","PLASTIC FRICTION CRAB",YS356,"Small Parts","16 CFR 1501","Stop Sale and Correct Future Production","YOUNG STAR TOYS & GIFTS, INC.","30 S CURTIS AVE STE D","ALHAMBRA, CA 91801","SHANTOU JIEQI TOYS INDUSTRIAL CO., LTD",300,CHINA
"January 2016","PLASTIC FRICTION SNAIL",YS357,"Small Parts","16 CFR 1501","Stop Sale and Correct Future Production","YOUNG STAR TOYS & GIFTS, INC.","30 S CURTIS AVE STE D","ALHAMBRA, CA 91801","SHANTOU JIEQI TOYS INDUSTRIAL CO., LTD",360,CHINA
"January 2016","PLASTIC FRICTION GOLDFISH",YS359,"Small Parts","16 CFR 1501","Stop Sale and Correct Future Production","YOUNG STAR TOYS & GIFTS, INC.","30 S CURTIS AVE STE D","ALHAMBRA, CA 91801","SHANTOU JIEQI TOYS INDUSTRIAL CO., LTD",300,CHINA
"January 2016","PLASTIC FRICTION CAR",YS8807-8,"Small Parts","16 CFR 1501","Stop Sale and Correct Future Production","YOUNG STAR TOYS & GIFTS, INC.","30 S CURTIS AVE STE D","ALHAMBRA, CA 91801","SHANTOU JIEQI TOYS INDUSTRIAL CO., LTD",360,CHINA
"January 2016","PLASTIC FRICTION CAR",YS8807-10,"Small Parts","16 CFR 1501","Stop Sale and Correct Future Production","YOUNG STAR TOYS & GIFTS, INC.","30 S CURTIS AVE STE D","ALHAMBRA, CA 91801","SHANTOU JIEQI TOYS INDUSTRIAL CO., LTD",360,CHINA
"January 2016","PLASTIC FRICTION PEACOCK BIRDS",YS809A,"Small Parts","16 CFR 1501","Stop Sale and Correct Future Production","YOUNG STAR TOYS & GIFTS, INC.","30 S CURTIS AVE STE D","ALHAMBRA, CA 91801","SHANTOU JIEQI TOYS INDUSTRIAL CO., LTD",480,CHINA
"January 2016","PLASTIC FRICTION FRICTION CAR",YS8807-7,"Small Parts","16 CFR 1501","Stop Sale and Correct Future Production","YOUNG STAR TOYS & GIFTS, INC.","30 S CURTIS AVE STE D","ALHAMBRA, CA 91801","SHANTOU JIEQI TOYS INDUSTRIAL CO., LTD",360,CHINA
"January 2016","PLASTIC FRICTION TURTLE",YSSP004,"Small Parts","16 CFR 1501","Stop Sale and Correct Future Production","YOUNG STAR TOYS & GIFTS, INC.","30 S CURTIS AVE STE D","ALHAMBRA, CA 91801","SHANTOU JIEQI TOYS INDUSTRIAL CO., LTD",360,CHINA
"January 2016","PLASTIC FRICTION BIG FISH",YSSP004,"Small Parts","16 CFR 1501","Stop Sale and Correct Future Production","YOUNG STAR TOYS & GIFTS, INC.","30 S CURTIS AVE STE D","ALHAMBRA, CA 91801","SHANTOU JIEQI TOYS INDUSTRIAL CO., LTD",240,CHINA
"January 2016","PLASTIC FRICTION CHICKEN",YSSP001,"Small Parts","16 CFR 1501","Stop Sale and Correct Future Production","YOUNG STAR TOYS & GIFTS, INC.","30 S CURTIS AVE STE D","ALHAMBRA, CA 91801","SHANTOU JIEQI TOYS INDUSTRIAL CO., LTD",360,CHINA
"January 2016","PLASTIC FRICTION CAR",YS8807-1,"Small Parts","16 CFR 1501","Stop Sale and Correct Future Production","YOUNG STAR TOYS & GIFTS, INC.","30 S CURTIS AVE STE D","ALHAMBRA, CA 91801","SHANTOU JIEQI TOYS INDUSTRIAL CO., LTD",360,CHINA
"January 2016","PLASTIC FRICTION CAR",YS8807-2,"Small Parts","16 CFR 1501","Stop Sale and Correct Future Production","YOUNG STAR TOYS & GIFTS, INC.","30 S CURTIS AVE STE D","ALHAMBRA, CA 91801","SHANTOU JIEQI TOYS INDUSTRIAL CO., LTD",480,CHINA
"January 2016","PLASTIC FRICTION CAR",YS8807-3,"Small Parts","16 CFR 1501","Stop Sale and Correct Future Production","YOUNG STAR TOYS & GIFTS, INC.","30 S CURTIS AVE STE D","ALHAMBRA, CA 91801","SHANTOU JIEQI TOYS INDUSTRIAL CO., LTD",480,CHINA
"January 2016","BABY RATTLE, 3 ASST'D, ANGEL O",196873,Rattle,"16 CFR 1510","Stop Sale and Correct Future Production","GREENBRIER INTERNATIONAL, INC","500 VOLVO PARKWAY","CHESAPEAKE, VA 23320","NINGBO WANGJU PLASTIC CO., LTD.",7440,CHINA
"January 2016","BABY RATTLE, 3 ASST'D, ANGEL O",196873,Rattle,"16 CFR 1510","Stop Sale and Correct Future Production","GREENBRIER INTERNATIONAL, INC","500 VOLVO PARKWAY","CHESAPEAKE, VA 23320","NINGBO WANGJU PLASTIC CO., LTD.",13464,CHINA
"January 2016","BABY RATTLE, 3 ASST'D, ANGEL O",196873,Rattle,"16 CFR 1510","Stop Sale and Correct Future Production","GREENBRIER INTERNATIONAL, INC","500 VOLVO PARKWAY","CHESAPEAKE, VA 23320","NINGBO WANGJU PLASTIC CO., LTD.",8880,CHINA
"January 2016","BABY RATTLE, 3 ASST'D, ANGEL O",196873,Rattle,"16 CFR 1510","Stop Sale and Correct Future Production","GREENBRIER INTERNATIONAL, INC","500 VOLVO PARKWAY","CHESAPEAKE, VA 23320","NINGBO WANGJU PLASTIC CO., LTD.",14064,CHINA
"January 2016","BABY RATTLE, 3 ASST'D, ANGEL O",196873,Rattle,"16 CFR 1510","Stop Sale and Correct Future Production","GREENBRIER INTERNATIONAL, INC","500 VOLVO PARKWAY","CHESAPEAKE, VA 23320","NINGBO WANGJU PLASTIC CO., LTD.",12408,CHINA
"January 2016","BABY RATTLE, 3 ASST'D, ANGEL O",196873,Rattle,"16 CFR 1510","Stop Sale and Correct Future Production","GREENBRIER INTERNATIONAL, INC","500 VOLVO PARKWAY","CHESAPEAKE, VA 23320","NINGBO WANGJU PLASTIC CO., LTD.",4584,CHINA
"January 2016","BABY RATTLE, 3 ASST'D, ANGEL O",196873,Rattle,"16 CFR 1510","Stop Sale and Correct Future Production","GREENBRIER INTERNATIONAL, INC","500 VOLVO PARKWAY","CHESAPEAKE, VA 23320","NINGBO WANGJU PLASTIC CO., LTD.",5976,CHINA
"January 2016","BABY RATTLE PRINTED ASST",196873,Rattle,"16 CFR 1510","Stop Sale and Correct Future Production","GREENBRIER INTERNATIONAL, INC","500 VOLVO PARKWAY","CHESAPEAKE, VA 23320","NINGBO WANGJU PLASTIC CO., LTD.",6840,CHINA
"January 2016","RIDE-ALONG LUGGAGE","6126 - PAW PATR","Lead in Children's Product / FHSA","16 CFR 1500","Stop Sale and Correct Future Production","INTERNATIONAL BUSINESS STRATEGY","1850 S OCEAN DR 1506","HALLANDALE, FL 33009","ZHEJIANG YONGKANG SPORTWARD ENTERPRISES CO LTD",1335,CHINA
"January 2016","RIDE-ALONG LUGGAGE","23421 - ADVENTU","Lead in Children's Product / FHSA","16 CFR 1500","Stop Sale and Correct Future Production","INTERNATIONAL BUSINESS STRATEGY","1850 S OCEAN DR 1506","HALLANDALE, FL 33009","ZHEJIANG YONGKANG SPORTWARD ENTERPRISES CO LTD",1335,CHINA
"January 2016","RIDE-ALONG LUGGAGE","5439 - PEPPA PI","Lead in Children's Product / FHSA","16 CFR 1500","Stop Sale and Correct Future Production","INTERNATIONAL BUSINESS STRATEGY","1850 S OCEAN DR 1506","HALLANDALE, FL 33009","ZHEJIANG YONGKANG SPORTWARD ENTERPRISES CO LTD",1335,CHINA
"January 2016","RIDE-ALONG LUGGAGE","5438 - PEPPA PI","Lead in Children's Product / FHSA","16 CFR 1500","Stop Sale and Correct Future Production","INTERNATIONAL BUSINESS STRATEGY","1850 S OCEAN DR 1506","HALLANDALE, FL 33009","ZHEJIANG YONGKANG SPORTWARD ENTERPRISES CO LTD",1335,CHINA
"January 2016","EQUALIZER LINES","POOL AND SPA","Failure to install covers that meet ASME/ANSI","Sec. 1404(c)(1)(A)(i)","Correct Future Production","RESIDENCE INN ST LOUIS O'FALLON","101 PROGRESS POINT COURT","O'FALLON, MO 63368",,0,
